date,season,HomeTeam,AwayTeam,gf,ga,home_rolling_xg,away_rolling_xg,home_rolling_xga,away_rolling_xga,home_rolling_points,away_rolling_points,home_rolling_poss,away_rolling_poss,home_rolling_sot_ratio,away_rolling_sot_ratio,xg_diff,xga_diff,outcome,over_2_5
2021-12-05,2022,Tottenham,Norwich,3,0,1.28,1.06,1.02,1.12,1.4,1.6,53.0,46.6,0.2849150849150849,0.375,0.21999999999999997,-0.10000000000000009,0,1
2021-12-19,2022,Tottenham,Liverpool,2,2,1.46,2.58,1.0,0.45999999999999996,2.0,3.0,48.8,66.6,0.25298231180584124,0.30622930407861093,-1.12,0.54,1,1
2021-12-26,2022,Tottenham,Crystal Palace,3,0,1.86,1.1199999999999999,0.9199999999999999,0.8799999999999999,2.2,0.8,46.0,52.4,0.3529823118058412,0.3511437908496732,0.7400000000000002,0.040000000000000036,0,1
2022-02-09,2022,Tottenham,Southampton,2,3,2.0799999999999996,0.9199999999999999,0.6599999999999999,1.7399999999999998,2.0,1.6,57.2,42.0,0.41556178026766266,0.48400488400488395,1.1599999999999997,-1.0799999999999998,2,1
2022-02-13,2022,Tottenham,Wolves,0,2,1.9,0.8800000000000001,1.06,1.08,1.4,2.0,54.8,47.4,0.41997354497354494,0.32363408521303255,1.0199999999999998,-0.020000000000000018,2,0
2022-03-07,2022,Tottenham,Everton,5,0,1.3199999999999998,1.1600000000000001,1.6,1.46,1.2,0.6,50.2,46.0,0.49068627450980384,0.1982683982683983,0.1599999999999997,0.14000000000000012,0,1
2022-03-20,2022,Tottenham,West Ham,3,1,1.7599999999999998,1.2,0.86,1.28,1.8,1.6,56.0,42.0,0.37124183006535943,0.32534965034965035,0.5599999999999998,-0.42000000000000004,0,1
2022-04-03,2022,Tottenham,Newcastle,5,1,2.2199999999999998,1.2400000000000002,0.8,0.9600000000000002,2.4,1.8,53.4,43.6,0.3849673202614379,0.36734647705235945,0.9799999999999995,-0.16000000000000014,0,1
2022-04-16,2022,Tottenham,Brighton,0,1,2.18,1.22,0.8800000000000001,1.6799999999999997,2.4,0.8,54.0,53.4,0.30570097257403755,0.22999999999999998,0.9600000000000002,-0.7999999999999996,2,0
2022-05-01,2022,Tottenham,Leicester,3,1,1.6599999999999997,0.72,0.8400000000000001,1.36,2.0,1.2,53.2,58.4,0.20112580917534478,0.2890909090909091,0.9399999999999997,-0.52,0,1
2022-05-12,2022,Tottenham,Arsenal,3,0,0.86,1.78,0.9800000000000001,0.82,1.6,2.4,45.8,53.8,0.2736013986013986,0.3930646013025876,-0.92,0.16000000000000014,0,1
2022-05-15,2022,Tottenham,Burnley,1,0,1.18,1.64,0.76,1.36,1.6,2.0,47.6,44.2,0.24935897435897436,0.3277310924369748,-0.45999999999999996,-0.6000000000000001,0,0
2022-08-06,2023,Tottenham,Southampton,4,1,2.08,0.82,0.7,2.02,2.6,0.2,52.0,45.6,0.4356747638326586,0.3059941520467836,1.2600000000000002,-1.32,0,1
2022-08-20,2023,Tottenham,Wolves,1,0,2.16,0.9800000000000001,0.76,1.6800000000000002,2.6,0.4,55.8,50.8,0.44187134502923975,0.3842016806722689,1.1800000000000002,-0.9200000000000002,0,0
2022-09-03,2023,Tottenham,Fulham,2,1,1.44,1.3199999999999998,0.9800000000000001,1.58,2.2,1.6,50.2,37.0,0.37043969102792634,0.3145454545454546,0.1200000000000001,-0.6,0,1
2022-09-17,2023,Tottenham,Leicester,6,2,1.72,1.0799999999999998,1.02,1.9,2.2,0.0,49.0,53.4,0.36850732387816787,0.33215686274509804,0.6400000000000001,-0.8799999999999999,0,1
2022-10-15,2023,Tottenham,Everton,2,0,1.6199999999999999,1.14,1.3599999999999999,1.44,2.0,1.6,46.8,41.6,0.41612318840579715,0.2768398268398269,0.48,-0.08000000000000007,0,0
2022-10-23,2023,Tottenham,Newcastle,1,2,1.48,1.8000000000000003,1.3599999999999999,0.6799999999999999,1.8,2.2,46.2,55.8,0.3836111111111111,0.33786549707602337,-0.3200000000000003,0.6799999999999999,2,1
2022-11-06,2023,Tottenham,Liverpool,1,2,1.4400000000000002,1.6400000000000001,0.86,1.8199999999999998,1.8,1.2,54.6,58.2,0.2873728331912475,0.3536480186480187,-0.19999999999999996,-0.9599999999999999,2,1
2022-11-12,2023,Tottenham,Leeds,4,3,1.52,1.7399999999999998,0.96,1.2600000000000002,1.2,1.2,55.8,50.0,0.28380140461981895,0.2743417366946779,-0.21999999999999975,-0.30000000000000027,0,1
2023-01-01,2023,Tottenham,Aston Villa,0,2,1.5400000000000003,1.3399999999999999,1.2,1.6199999999999999,1.4,1.8,57.0,42.2,0.38602362684204117,0.373015873015873,0.2000000000000004,-0.41999999999999993,2,0
2023-01-15,2023,Tottenham,Arsenal,0,2,1.24,2.0599999999999996,1.22,0.8400000000000001,1.4,2.6,55.0,56.2,0.39714285714285713,0.2809873949579832,-0.8199999999999996,0.3799999999999999,2,0
2023-02-05,2023,Tottenham,Man City,1,0,1.08,1.8799999999999997,1.3800000000000001,0.7599999999999999,1.2,2.0,50.2,61.8,0.3280672268907563,0.28583333333333333,-0.7999999999999996,0.6200000000000002,0,0
2023-02-19,2023,Tottenham,West Ham,2,0,1.2,1.4,1.6199999999999999,1.0200000000000002,1.2,1.2,45.2,36.0,0.33174688057041,0.18451298701298702,-0.19999999999999996,0.5999999999999996,0,0
2023-02-26,2023,Tottenham,Chelsea,2,0,1.1800000000000002,1.4200000000000002,1.3599999999999999,0.9199999999999999,1.8,1.2,46.4,62.4,0.3243939393939394,0.2500891265597147,-0.24,0.43999999999999995,0,0
2023-03-11,2023,Tottenham,Nott'm Forest,3,1,1.24,0.64,0.8800000000000001,1.8400000000000003,1.8,1.0,47.8,43.0,0.32987012987012987,0.2916666666666667,0.6,-0.9600000000000002,0,1
2023-04-08,2023,Tottenham,Brighton,2,1,1.5399999999999998,2.7399999999999998,1.1400000000000001,1.12,1.6,2.2,52.0,63.8,0.25315126050420167,0.3713696172248803,-1.2,0.020000000000000018,0,1
2023-04-15,2023,Tottenham,Bournemouth,2,3,1.54,1.6800000000000002,1.3399999999999999,1.8599999999999999,1.6,1.8,50.8,40.8,0.24481792717086837,0.35654135338345866,-0.14000000000000012,-0.52,2,1
2023-04-27,2023,Tottenham,Man United,2,2,1.54,1.86,1.94,1.4200000000000002,1.0,2.0,49.4,59.2,0.22317290552584673,0.2861650992685475,-0.32000000000000006,0.5199999999999998,1,1
2023-05-06,2023,Tottenham,Crystal Palace,1,0,1.7,1.4599999999999997,2.12,1.04,0.8,2.0,42.0,53.6,0.3856565656565657,0.28464285714285714,0.2400000000000002,1.08,0,0
2023-05-20,2023,Tottenham,Brentford,1,3,1.56,1.8,1.9,1.1800000000000002,0.8,2.0,45.0,48.0,0.37732323232323234,0.3203571428571429,-0.24,0.7199999999999998,2,1
2023-08-19,2024,Tottenham,Man United,2,0,1.5,2.98,1.3,1.44,1.4,3.0,57.2,50.6,0.38257575757575757,0.31364145658263304,-1.48,-0.1399999999999999,0,0
2023-09-16,2024,Tottenham,Sheffield United,2,1,1.9,0.68,1.56,2.08,2.6,0.8,56.2,38.4,0.43987776928953404,0.3017399267399267,1.2199999999999998,-0.52,0,1
2023-09-30,2024,Tottenham,Liverpool,2,1,1.9,2.38,1.3199999999999998,1.14,2.6,3.0,57.4,59.2,0.39429002370178845,0.32759056956115784,-0.48,0.17999999999999994,0,1
2023-10-23,2024,Tottenham,Fulham,2,0,1.9600000000000002,1.2600000000000002,1.1800000000000002,1.1800000000000002,2.6,1.4,61.2,54.8,0.3731135531135531,0.38410256410256405,0.7,0.0,0,0
2023-11-06,2024,Tottenham,Chelsea,1,4,1.6199999999999999,1.6199999999999999,1.1,1.2,2.6,1.4,62.6,54.2,0.2835897435897436,0.35625668449197856,0.0,-0.09999999999999987,2,1
2023-11-26,2024,Tottenham,Aston Villa,1,2,1.2200000000000002,2.0,1.72,0.9199999999999999,1.8,2.0,58.8,61.0,0.3316666666666667,0.34690081160669395,-0.7799999999999998,0.8,2,1
2023-12-07,2024,Tottenham,West Ham,1,2,1.1,1.26,2.2199999999999998,1.2400000000000002,0.8,1.4,56.0,53.0,0.3894444444444445,0.2628787878787879,-0.15999999999999992,0.9799999999999995,2,1
2023-12-10,2024,Tottenham,Newcastle,4,1,1.24,1.56,2.54,1.46,0.2,1.8,55.8,53.6,0.42161835748792276,0.30116827616827624,-0.32000000000000006,1.08,0,1
2023-12-23,2024,Tottenham,Everton,2,1,1.98,1.8000000000000003,1.9,1.2000000000000002,1.4,2.4,60.6,39.2,0.420860781730347,0.3849206349206349,0.17999999999999972,0.6999999999999997,0,1
2023-12-31,2024,Tottenham,Bournemouth,3,1,2.1799999999999997,1.7399999999999998,2.04,0.82,1.8,2.6,62.4,44.0,0.36696964362868256,0.3527272727272727,0.43999999999999995,1.2200000000000002,0,1
2024-01-31,2024,Tottenham,Brentford,3,2,1.7599999999999998,1.1800000000000002,1.7599999999999998,1.3599999999999999,2.0,0.6,59.0,51.0,0.3863866396761134,0.46694083694083693,0.5799999999999996,0.3999999999999999,0,1
2024-02-10,2024,Tottenham,Brighton,2,1,1.94,1.7600000000000002,1.9799999999999998,1.5,1.6,1.6,58.4,62.4,0.38004385964912285,0.3717171717171717,0.17999999999999972,0.47999999999999976,0,1
2024-02-17,2024,Tottenham,Wolves,1,2,1.8,1.6200000000000003,1.5799999999999998,1.6600000000000001,2.2,1.4,57.8,48.2,0.4234649122807018,0.39279788838612373,0.17999999999999972,-0.0800000000000003,2,1
2024-03-02,2024,Tottenham,Crystal Palace,3,1,1.6600000000000001,1.02,1.5999999999999999,1.08,1.6,1.4,62.0,40.6,0.37679824561403513,0.4024908424908425,0.6400000000000001,0.5199999999999998,0,1
2024-03-30,2024,Tottenham,Luton,2,1,1.8,1.22,1.3399999999999999,2.44,1.8,0.4,65.2,47.6,0.39658730158730165,0.3371428571428571,0.5800000000000001,-1.1,0,1
2024-04-07,2024,Tottenham,Nott'm Forest,3,1,1.94,1.22,1.14,1.1400000000000001,2.0,1.0,68.0,40.2,0.3533218415571357,0.30972222222222223,0.72,-2.220446049250313e-16,0,1
2024-04-28,2024,Tottenham,Arsenal,2,3,1.72,2.04,1.7799999999999998,0.7,1.4,2.4,65.8,51.0,0.27521302227184585,0.31821487479382216,-0.32000000000000006,1.0799999999999998,2,1
2024-05-11,2024,Tottenham,Burnley,2,1,1.48,1.5,2.1599999999999997,2.0599999999999996,0.6,1.0,63.2,51.2,0.2736721482851514,0.33920231729055256,-0.020000000000000018,0.10000000000000009,0,1
2024-05-14,2024,Tottenham,Man City,0,2,1.7200000000000002,2.6799999999999997,1.9999999999999996,0.6799999999999999,0.6,3.0,63.2,65.0,0.2770334928229665,0.461067821067821,-0.9599999999999995,1.3199999999999996,2,0
2024-08-24,2025,Tottenham,Everton,4,0,1.98,1.12,1.6799999999999997,1.3200000000000003,1.4,1.4,63.4,45.4,0.47480519480519484,0.23777777777777778,0.8599999999999999,0.35999999999999943,0,1
2024-09-15,2025,Tottenham,Arsenal,0,1,1.92,1.72,1.4399999999999997,0.9,1.4,2.6,66.6,52.6,0.4476923076923077,0.4121989121989122,0.19999999999999996,0.5399999999999997,2,0
2024-09-21,2025,Tottenham,Brentford,3,1,1.72,1.4,1.0999999999999999,2.14,1.4,1.2,68.6,44.2,0.4143589743589744,0.4561111111111111,0.32000000000000006,-1.0400000000000003,0,1
2024-10-19,2025,Tottenham,West Ham,4,1,2.22,1.4,1.22,1.5400000000000003,1.2,1.0,59.2,45.4,0.3344147157190636,0.32380556133416544,0.8200000000000003,-0.3200000000000003,0,1
2024-11-03,2025,Tottenham,Aston Villa,4,1,2.3600000000000003,1.2799999999999998,1.0399999999999998,0.8799999999999997,1.8,1.8,58.2,53.4,0.32592986723421513,0.3308802308802309,1.0800000000000005,0.16000000000000014,0,1
2024-11-10,2025,Tottenham,Ipswich,1,2,2.14,1.08,1.2399999999999998,2.3200000000000003,1.8,0.4,58.8,45.0,0.3226689976689977,0.2613608613608614,1.06,-1.0800000000000005,2,1
2024-12-01,2025,Tottenham,Fulham,1,1,1.8,1.42,1.42,1.1600000000000001,1.8,1.4,56.4,60.6,0.40756090314913845,0.3441844430079724,0.3800000000000001,0.2599999999999998,1,0
2024-12-08,2025,Tottenham,Chelsea,3,4,1.6200000000000003,2.4200000000000004,2.1,1.48,1.4,2.2,55.0,57.0,0.431045751633987,0.339027149321267,-0.8,0.6200000000000001,2,1
2024-12-22,2025,Tottenham,Liverpool,3,6,1.86,2.5,2.1399999999999997,1.3199999999999998,1.4,2.2,51.0,57.4,0.4741452991452991,0.33143988364576604,-0.6399999999999999,0.8199999999999998,2,1
2024-12-29,2025,Tottenham,Wolves,2,2,1.6400000000000001,1.1000000000000003,2.76,0.86,0.6,1.2,56.8,50.6,0.41623931623931626,0.4085839598997493,0.5399999999999998,1.9,1,1
2025-01-04,2025,Tottenham,Newcastle,1,2,1.9,2.4400000000000004,2.1999999999999997,0.6399999999999999,0.8,2.4,53.4,56.8,0.382905982905983,0.34261784511784515,-0.5400000000000005,1.5599999999999998,2,1
2025-01-26,2025,Tottenham,Leicester,1,2,1.1800000000000004,0.86,1.4999999999999998,1.7,0.2,0.0,57.0,44.4,0.28731934731934733,0.34264069264069263,0.3200000000000004,-0.20000000000000018,2,1
2025-02-16,2025,Tottenham,Man United,1,0,0.9200000000000003,1.46,1.8799999999999997,1.86,0.6,1.4,54.8,54.6,0.30321678321678325,0.21332874286838482,-0.5399999999999997,0.019999999999999574,0,0
2025-02-26,2025,Tottenham,Man City,0,1,1.3600000000000003,1.7,1.6199999999999999,0.8999999999999998,1.8,1.8,56.8,60.8,0.3853146853146853,0.489940794499618,-0.33999999999999964,0.7200000000000001,2,0
2025-03-09,2025,Tottenham,Bournemouth,2,2,1.4000000000000004,1.3800000000000001,1.6799999999999997,1.7399999999999998,1.8,1.2,55.0,51.4,0.4034965034965035,0.3954887218045113,0.02000000000000024,-0.06000000000000005,1,1
2025-04-06,2025,Tottenham,Southampton,3,1,1.2600000000000002,0.6399999999999999,1.48,2.26,0.8,0.2,53.2,44.4,0.40030303030303027,0.3338095238095238,0.6200000000000003,-0.7799999999999998,0,1
2025-04-21,2025,Tottenham,Nott'm Forest,1,2,1.4800000000000002,0.9399999999999998,1.52,1.4600000000000002,0.8,1.8,53.4,39.8,0.36060606060606065,0.37955874534821904,0.5400000000000004,0.05999999999999983,2,1
2025-05-11,2025,Tottenham,Crystal Palace,0,2,1.5000000000000004,1.64,1.38,1.56,0.8,0.6,53.4,37.2,0.3669913419913421,0.1893859649122807,-0.13999999999999946,-0.18000000000000016,2,0
2025-05-25,2025,Tottenham,Brighton,1,4,0.9200000000000003,1.4400000000000002,1.64,1.6400000000000001,0.2,2.0,46.8,48.8,0.26926406926406926,0.37183333333333335,-0.5199999999999999,-2.220446049250313e-16,2,1
2021-09-11,2022,Watford,Wolves,0,2,0.8333333333333334,1.26,1.1666666666666667,1.1,1.0,0.0,41.666666666666664,52.4,0.28689458689458686,0.2737703081232493,-0.42666666666666664,0.06666666666666665,2,0
2021-09-25,2022,Watford,Newcastle,1,1,1.02,1.0400000000000003,1.34,2.3,1.2,0.4,44.2,41.6,0.3721367521367521,0.26986928104575164,-0.02000000000000024,-0.9599999999999997,1,0
2021-10-16,2022,Watford,Liverpool,0,5,0.9,2.7199999999999998,1.48,1.14,0.8,1.8,45.2,59.2,0.3377777777777778,0.34800724637681163,-1.8199999999999998,0.3400000000000001,2,1
2021-10-30,2022,Watford,Southampton,0,1,1.54,1.24,1.8,1.24,1.4,1.0,42.8,47.6,0.37333333333333335,0.2387719298245614,0.30000000000000004,0.56,2,0
2021-11-20,2022,Watford,Man United,4,1,1.1800000000000002,1.24,1.9,1.94,0.6,0.8,38.0,47.2,0.2752380952380952,0.32897435897435895,-0.05999999999999983,-0.040000000000000036,0,1
2021-12-01,2022,Watford,Chelsea,1,2,2.1399999999999997,2.3600000000000003,1.6800000000000002,0.45999999999999996,1.2,2.2,42.8,67.4,0.28172932330827066,0.32762472551602984,-0.22000000000000064,1.2200000000000002,2,1
2021-12-04,2022,Watford,Man City,1,3,1.6,1.58,1.56,0.5599999999999999,0.6,2.4,42.8,68.8,0.2874436090225564,0.3542735515258735,0.020000000000000018,1.0,2,1
2021-12-28,2022,Watford,West Ham,1,4,1.56,1.1800000000000002,1.8199999999999998,1.44,0.6,1.0,38.8,46.6,0.3382661198450672,0.2702272727272727,0.3799999999999999,0.3799999999999999,2,1
2022-01-01,2022,Watford,Tottenham,0,1,1.34,2.2199999999999998,2.2600000000000002,0.64,0.0,2.2,39.6,51.4,0.3465367965367966,0.46203208556149733,-0.8799999999999997,1.62,2,0
2022-01-21,2022,Watford,Norwich,0,3,0.9199999999999999,0.5599999999999999,2.3400000000000003,1.8999999999999997,0.2,0.6,35.4,42.8,0.39971139971139974,0.3476190476190476,0.36,0.4400000000000006,2,1
2022-02-12,2022,Watford,Brighton,0,2,0.7999999999999999,1.2799999999999998,1.1800000000000002,0.9199999999999999,0.4,1.4,44.8,53.2,0.3531313131313131,0.28047619047619043,-0.47999999999999987,0.26000000000000023,2,0
2022-02-23,2022,Watford,Crystal Palace,1,4,0.8,0.9,1.08,1.3599999999999999,0.8,0.6,45.4,50.0,0.2864646464646465,0.375,-0.09999999999999998,-0.2799999999999998,2,1
2022-03-06,2022,Watford,Arsenal,2,3,0.8,1.72,1.52,0.96,0.8,2.0,38.4,53.6,0.22055555555555556,0.23727106227106226,-0.9199999999999999,0.56,2,1
2022-04-09,2022,Watford,Leeds,0,3,0.9,1.52,1.6199999999999999,1.1999999999999997,0.8,1.4,35.0,52.0,0.3388034188034188,0.31646423751686903,-0.62,0.42000000000000015,2,1
2022-04-16,2022,Watford,Brentford,1,2,1.0,1.6800000000000002,1.2,0.86,0.6,2.4,38.2,44.0,0.3238034188034188,0.3772549019607843,-0.6800000000000002,0.33999999999999997,2,1
2022-04-30,2022,Watford,Burnley,1,2,1.12,1.6799999999999997,1.9600000000000002,1.56,0.6,2.0,38.0,45.2,0.34055555555555556,0.2663003663003663,-0.5599999999999996,0.40000000000000013,2,1
2022-05-11,2022,Watford,Everton,0,0,0.9400000000000001,0.9,2.0,1.14,0.0,2.0,41.2,29.0,0.19816239316239315,0.32297924297924296,0.040000000000000036,0.8600000000000001,1,0
2022-05-15,2022,Watford,Leicester,1,5,0.78,1.04,2.0000000000000004,1.22,0.2,1.0,41.0,63.6,0.17316239316239315,0.3812121212121212,-0.26,0.7800000000000005,2,1
2020-10-19,2021,West Brom,Burnley,0,0,0.375,0.7666666666666666,2.475,1.2,0.25,0.0,32.0,46.0,0.3857142857142857,0.3136904761904762,-0.3916666666666666,1.2750000000000001,1,0
2020-11-08,2021,West Brom,Tottenham,0,1,0.5,2.06,1.2600000000000002,1.02,0.6,2.2,44.6,56.4,0.32564102564102565,0.3967720685111989,-1.56,0.2400000000000002,2,0
2020-11-28,2021,West Brom,Sheffield United,1,0,0.6199999999999999,1.02,1.48,1.94,0.4,0.2,47.8,39.4,0.2694505494505494,0.40555555555555556,-0.40000000000000013,-0.45999999999999996,0,0
2020-12-06,2021,West Brom,Crystal Palace,1,5,0.7,1.24,1.8399999999999999,1.2,0.8,1.2,46.2,47.6,0.2477310924369748,0.4158874458874459,-0.54,0.6399999999999999,2,1
2020-12-20,2021,West Brom,Aston Villa,0,3,0.7,1.7399999999999998,1.98,0.9400000000000001,0.8,1.4,42.6,54.4,0.3027738274797098,0.2611111111111111,-1.0399999999999998,1.04,2,1
2020-12-29,2021,West Brom,Leeds,0,5,0.45999999999999996,1.7600000000000002,1.7,2.4,0.4,1.2,36.6,59.0,0.495042735042735,0.36205882352941177,-1.3000000000000003,-0.7,2,1
2021-01-02,2021,West Brom,Arsenal,0,4,0.42000000000000004,1.34,1.6199999999999999,1.32,0.4,1.4,31.6,49.6,0.45615384615384613,0.31248196248196247,-0.92,0.2999999999999998,2,1
2021-01-26,2021,West Brom,Man City,0,5,1.0,2.3600000000000003,1.98,0.4,0.8,3.0,32.2,65.0,0.3823809523809523,0.40732452732452734,-1.3600000000000003,1.58,2,1
2021-01-30,2021,West Brom,Fulham,2,2,0.9800000000000001,0.78,2.04,1.5399999999999998,0.6,0.6,32.2,42.6,0.3123809523809523,0.23666666666666666,0.20000000000000007,0.5000000000000002,1,1
2021-02-14,2021,West Brom,Man United,1,1,0.8400000000000001,2.18,1.58,0.96,0.2,1.6,33.8,65.8,0.3866666666666666,0.3439958592132505,-1.34,0.6200000000000001,1,0
2021-02-27,2021,West Brom,Brighton,1,0,1.1600000000000001,1.6,1.02,0.7,0.6,1.6,34.0,51.4,0.3957142857142857,0.24826923076923077,-0.43999999999999995,0.32000000000000006,0,0
2021-03-04,2021,West Brom,Everton,0,1,1.12,1.1199999999999999,1.3399999999999999,1.46,1.0,1.4,32.8,38.8,0.34238095238095234,0.4440476190476191,2.220446049250313e-16,-0.1200000000000001,2,0
2021-03-07,2021,West Brom,Newcastle,0,0,1.0,1.06,1.28,1.4,1.0,0.8,36.2,40.2,0.2969264069264069,0.44411027568922307,-0.06000000000000005,-0.11999999999999988,1,0
2021-04-12,2021,West Brom,Southampton,3,0,1.2399999999999998,1.3800000000000001,1.54,1.3599999999999999,1.4,1.2,44.8,51.2,0.28403263403263407,0.3634920634920635,-0.14000000000000035,0.18000000000000016,0,1
2021-05-03,2021,West Brom,Wolves,1,1,1.48,1.04,2.02,1.1,1.4,1.2,37.6,54.8,0.30476190476190473,0.349047619047619,0.43999999999999995,0.9199999999999999,1,0
2021-05-16,2021,West Brom,Liverpool,1,2,1.5799999999999998,2.1,1.7400000000000002,1.36,1.0,2.2,35.2,54.6,0.2647619047619048,0.43095957750689207,-0.5200000000000002,0.3800000000000001,2,1
2021-05-19,2021,West Brom,West Ham,1,3,1.1800000000000002,1.52,1.8199999999999998,1.8,0.4,0.8,32.0,56.6,0.26,0.17414141414141412,-0.33999999999999986,0.019999999999999796,2,1
2020-10-24,2021,West Ham,Man City,1,1,1.86,1.325,1.1,1.7,1.4,1.75,42.8,61.0,0.30915750915750917,0.33899456521739135,0.5350000000000001,-0.5999999999999999,1,0
2020-11-07,2021,West Ham,Fulham,1,0,1.38,1.1400000000000001,1.1,1.46,1.6,0.8,35.4,57.0,0.4572527472527472,0.24975274725274726,0.23999999999999977,-0.3599999999999999,0,0
2020-11-30,2021,West Ham,Aston Villa,2,1,1.1800000000000002,1.4600000000000002,1.4,1.38,1.6,1.2,42.2,48.8,0.4057051282051282,0.35,-0.28,0.020000000000000018,0,1
2020-12-05,2021,West Ham,Man United,1,3,0.8799999999999999,1.4,1.56,0.54,2.0,2.0,39.0,52.6,0.41083333333333333,0.33906593406593405,-0.52,1.02,2,1
2020-12-16,2021,West Ham,Crystal Palace,1,1,1.42,1.24,1.6800000000000002,1.04,2.4,1.4,42.6,48.2,0.34153508771929825,0.36583333333333334,0.17999999999999994,0.6400000000000001,1,0
2020-12-27,2021,West Ham,Brighton,2,2,0.9,1.6799999999999997,1.78,0.9199999999999999,1.4,0.6,42.0,52.2,0.25847953216374264,0.29264069264069265,-0.7799999999999997,0.8600000000000001,1,1
2021-01-16,2021,West Ham,Burnley,1,0,0.9200000000000002,1.0799999999999998,1.04,1.3599999999999999,1.2,1.4,44.2,40.4,0.2830808080808081,0.419047619047619,-0.1599999999999997,-0.31999999999999984,0,0
2021-01-19,2021,West Ham,West Brom,2,1,1.1800000000000002,0.9,0.9199999999999999,2.06,1.6,0.8,42.8,30.6,0.2786363636363637,0.5157142857142857,0.28000000000000014,-1.1400000000000001,0,1
2021-01-31,2021,West Ham,Liverpool,1,3,1.8,1.64,0.54,0.64,2.6,1.0,45.6,65.0,0.3739763177998472,0.26423054070112895,0.16000000000000014,-0.09999999999999998,2,1
2021-02-15,2021,West Ham,Sheffield United,3,0,1.6600000000000001,0.8000000000000002,1.08,1.36,2.0,1.2,44.4,38.6,0.3330672268907563,0.3973809523809524,0.86,-0.28,0,1
2021-02-21,2021,West Ham,Tottenham,2,1,1.64,0.58,1.1199999999999999,1.7,2.0,0.6,41.8,51.0,0.3806862745098039,0.46849816849816844,1.06,-0.5800000000000001,0,1
2021-03-08,2021,West Ham,Leeds,2,0,1.44,1.3399999999999999,0.9,0.9800000000000001,2.0,1.2,39.8,58.8,0.515,0.44466840349193293,0.10000000000000009,-0.08000000000000007,0,0
2021-03-21,2021,West Ham,Arsenal,3,3,1.3800000000000001,1.8199999999999998,1.04,0.9200000000000002,1.8,2.0,37.8,51.6,0.4533333333333333,0.20978354978354977,-0.4399999999999997,0.11999999999999988,1,1
2021-04-11,2021,West Ham,Leicester,3,2,1.5,1.3599999999999999,1.3800000000000001,1.28,1.4,1.4,36.8,56.6,0.31999999999999995,0.39973684210526317,0.14000000000000012,0.10000000000000009,0,1
2021-04-24,2021,West Ham,Chelsea,0,1,1.38,1.86,1.6199999999999999,0.64,1.4,1.6,43.0,64.0,0.4666666666666667,0.46587991718426497,-0.4800000000000002,0.9799999999999999,2,0
2021-05-09,2021,West Ham,Everton,0,1,1.3199999999999998,1.24,1.9400000000000002,1.14,1.8,1.2,47.6,46.8,0.4808080808080808,0.25142156862745096,0.07999999999999985,0.8000000000000003,2,0
2021-05-23,2021,West Ham,Southampton,3,0,1.8199999999999998,1.28,1.58,1.52,1.4,1.4,53.0,47.2,0.19747474747474747,0.4347319347319347,0.5399999999999998,0.06000000000000005,0,1
2021-08-23,2022,West Ham,Leicester,4,1,2.08,1.2600000000000002,1.3400000000000003,1.7600000000000002,2.0,1.2,51.4,52.0,0.29901960784313725,0.4188253968253968,0.8199999999999998,-0.41999999999999993,0,1
2021-08-28,2022,West Ham,Crystal Palace,2,2,2.28,0.8400000000000001,1.1600000000000001,1.2799999999999998,2.6,0.8,48.2,39.8,0.37270381836945304,0.4367080745341615,1.4399999999999997,-0.11999999999999966,1,1
2021-09-19,2022,West Ham,Man United,1,2,1.6600000000000001,1.6800000000000002,1.1400000000000001,0.9199999999999999,2.2,2.6,49.8,54.8,0.35933385499948967,0.33214285714285713,-0.020000000000000018,0.2200000000000002,2,1
2021-10-03,2022,West Ham,Brentford,1,2,1.5,1.3599999999999999,1.12,0.9799999999999999,1.6,1.2,48.8,42.6,0.2869809138230191,0.21587301587301586,0.14000000000000012,0.14000000000000024,2,1
2021-10-24,2022,West Ham,Tottenham,1,0,1.32,0.9199999999999999,1.2,1.3800000000000001,1.4,1.2,53.0,51.8,0.2617094017094017,0.3694957983193278,0.40000000000000013,-0.18000000000000016,0,0
2021-11-07,2022,West Ham,Liverpool,3,2,1.5799999999999998,2.38,0.9400000000000001,1.28,2.4,1.8,52.4,62.2,0.30328449328449325,0.3737781954887219,-0.8,-0.33999999999999997,0,1
2021-12-01,2022,West Ham,Brighton,1,1,1.0399999999999998,1.26,1.22,1.38,1.8,0.6,41.2,54.8,0.4184432234432235,0.3904273504273504,-0.2200000000000002,-0.15999999999999992,1,0
2021-12-04,2022,West Ham,Chelsea,3,2,1.04,1.92,1.34,0.64,1.4,2.2,40.6,64.8,0.42833333333333334,0.3185338164251207,-0.8799999999999999,0.7000000000000001,0,1
2021-12-26,2022,West Ham,Southampton,2,3,0.9,1.06,1.6200000000000003,1.8,1.0,0.6,41.8,41.0,0.3175,0.3986147186147186,-0.16000000000000003,-0.17999999999999972,2,1
2022-01-12,2022,West Ham,Norwich,2,0,1.7200000000000002,0.7799999999999999,1.7600000000000002,2.0,1.4,0.0,51.2,48.4,0.3110209235209235,0.32995670995670995,0.9400000000000003,-0.23999999999999977,0,0
2022-01-16,2022,West Ham,Leeds,2,3,2.06,1.2799999999999998,1.6599999999999997,2.22,1.8,0.8,51.6,49.8,0.3504440004440005,0.3536713286713287,0.7800000000000002,-0.5600000000000005,2,1
